ensembl_gene_id,CTRL-1,CTRL-2,CTRL-3,27HC-1,27HC-2,27HC-3
ENSG00000234122,0,0,0,0,0,0
ENSG00000234123,0,0,0,0,0,0
ENSG00000234124,0,0,0,0,0,0
ENSG00000234125,0,0,0,0,0,0
ENSG00000234127,726,991,1135,1284,2942,2793
ENSG00000234129,17,14,30,18,13,8
ENSG00000234130,0,0,0,1,5,5
ENSG00000234131,0,0,0,0,0,0
ENSG00000234132,1,11,6,0,0,0
ENSG00000234134,6,5,0,0,4,0
ENSG00000234135,0,0,0,0,0,0
ENSG00000234136,0,0,0,0,1,0
ENSG00000234139,0,0,0,1,0,0
ENSG00000234141,8,3,5,2,2,0
ENSG00000234142,0,7,0,0,0,0
ENSG00000234143,0,0,0,0,0,0
ENSG00000234144,0,0,0,0,0,0
ENSG00000234145,1,4,10,1,1,0
ENSG00000234146,0,0,0,0,0,0
ENSG00000234147,0,0,3,0,1,0
ENSG00000234148,0,0,0,0,1,0
ENSG00000234149,0,0,0,0,0,0
ENSG00000234152,0,0,1,0,0,0
ENSG00000234155,5,5,6,2,2,0
ENSG00000234156,4,7,8,3,3,4
ENSG00000234158,0,0,0,0,0,0
ENSG00000234159,0,0,0,0,0,0
ENSG00000234160,79,58,72,52,80,60
ENSG00000234161,0,0,0,0,0,0
ENSG00000234162,3,0,0,0,3,0
ENSG00000234163,0,0,0,0,0,0
ENSG00000234166,0,0,0,0,0,0
ENSG00000234167,0,0,0,0,0,0
ENSG00000234168,0,0,0,0,0,0
ENSG00000234169,0,0,0,0,0,0
ENSG00000234170,0,0,0,0,0,0
ENSG00000234171,64,115,113,68,123,121
ENSG00000234172,0,0,0,0,0,0
ENSG00000234173,0,0,0,0,0,0
ENSG00000234174,2,2,10,3,9,2
ENSG00000234175,4,6,3,19,30,8
ENSG00000234176,5,2,7,16,3,11
ENSG00000234177,0,0,0,0,0,0
ENSG00000234178,0,0,0,0,0,0
ENSG00000234179,0,0,0,0,0,0
ENSG00000234181,0,2,0,0,0,10
ENSG00000234182,0,0,0,0,0,0
ENSG00000234183,2,1,1,1,0,0
ENSG00000234184,0,0,0,1,0,0
ENSG00000234185,9,4,9,10,10,3
ENSG00000234186,0,0,0,0,0,0
ENSG00000234187,0,0,0,0,0,0
ENSG00000234189,0,0,0,0,0,0
ENSG00000234190,0,0,0,0,0,0
ENSG00000234191,0,0,0,1,0,0
ENSG00000234192,0,0,1,0,0,0
ENSG00000234193,1,0,0,0,0,0
ENSG00000234197,0,0,0,0,0,0
ENSG00000234199,0,5,3,2,1,5
ENSG00000234200,0,0,0,0,0,0
ENSG00000234201,0,0,0,0,0,0
ENSG00000234202,0,0,0,0,0,0
ENSG00000234203,0,0,0,0,0,0
ENSG00000234204,0,0,0,0,0,0
ENSG00000234206,1,0,0,0,2,0
ENSG00000234207,0,0,0,0,0,0
ENSG00000234208,0,2,0,0,2,0
ENSG00000234210,0,0,0,0,0,0
ENSG00000234211,0,0,0,0,0,0
ENSG00000234213,0,0,0,0,0,0
ENSG00000234215,0,0,0,0,0,0
ENSG00000234217,0,0,0,0,0,0
ENSG00000234219,0,0,2,1,0,0
ENSG00000234222,21,23,28,18,28,15
ENSG00000234223,0,0,0,0,0,0
ENSG00000234224,0,0,0,0,0,0
ENSG00000234225,0,0,0,0,0,0
ENSG00000234226,0,0,0,0,0,0
ENSG00000234227,0,0,0,0,0,0
ENSG00000234228,0,0,0,0,0,0
ENSG00000234230,5,10,0,1,3,0
ENSG00000234231,0,0,0,0,1,3
ENSG00000234232,0,1,0,0,0,0
ENSG00000234233,0,0,0,0,0,0
ENSG00000234234,0,0,0,0,0,0
ENSG00000234235,0,0,0,0,0,0
ENSG00000234238,0,0,0,0,0,0
ENSG00000234239,0,0,0,0,0,0
ENSG00000234241,2,1,2,2,9,5
ENSG00000234244,0,0,0,0,0,0
ENSG00000234247,0,0,0,0,0,0
ENSG00000234253,0,0,0,0,0,0
ENSG00000234255,0,0,0,0,2,0
ENSG00000234256,1,0,0,0,2,0
ENSG00000234257,0,0,0,0,0,0
ENSG00000234259,0,0,0,0,0,0
ENSG00000234261,11,16,7,30,28,25
ENSG00000234262,0,0,0,0,0,0
ENSG00000234263,12,12,6,4,3,9
ENSG00000234264,3,3,0,13,3,1
ENSG00000234265,0,0,0,0,0,0
ENSG00000234267,0,0,0,2,0,0
ENSG00000234268,0,0,1,1,0,0
ENSG00000234269,0,0,0,0,0,0
ENSG00000234270,0,0,0,0,0,0
ENSG00000234271,0,0,0,0,0,0
ENSG00000234272,0,0,0,0,3,0
ENSG00000234273,0,0,0,0,0,0
ENSG00000234274,0,0,5,0,0,0
ENSG00000234275,0,0,0,0,0,0
ENSG00000234276,0,0,0,0,0,0
ENSG00000234277,0,0,0,0,0,0
ENSG00000234278,0,0,0,0,0,0
ENSG00000234279,0,0,0,0,0,0
ENSG00000234281,0,0,0,3,3,0
ENSG00000234282,0,0,0,0,0,0
ENSG00000234283,0,0,0,0,0,0
ENSG00000234284,0,2,2,1,1,0
ENSG00000234285,0,0,0,0,0,0
ENSG00000234286,0,16,1,0,10,2
ENSG00000234287,57,53,69,50,35,19
ENSG00000234288,0,0,0,0,0,0
ENSG00000234289,0,1,1,1,1,2
ENSG00000234292,0,0,0,0,0,0
ENSG00000234293,0,0,0,0,0,0
ENSG00000234296,0,0,0,0,0,0
ENSG00000234297,0,3,7,6,10,4
ENSG00000234300,0,0,0,0,0,0
ENSG00000234303,0,0,0,0,0,0
ENSG00000234304,0,0,0,0,0,0
ENSG00000234306,0,0,0,0,0,0
ENSG00000234308,0,0,0,0,0,0
ENSG00000234309,0,0,0,0,0,0
ENSG00000234311,5,1,0,0,0,0
ENSG00000234312,0,0,0,0,0,0
ENSG00000234315,0,0,0,0,0,0
ENSG00000234318,0,4,0,0,3,2
ENSG00000234319,0,0,0,0,0,0
ENSG00000234322,2,7,4,7,0,0
ENSG00000234323,0,0,0,0,0,0
ENSG00000234324,8,15,2,3,1,0
ENSG00000234325,0,0,0,0,0,0
ENSG00000234327,13,18,15,19,23,17
ENSG00000234329,9,1,5,10,7,10
ENSG00000234332,81,68,46,60,46,37
ENSG00000234333,0,0,0,0,0,0
ENSG00000234335,18,9,20,3,3,1
ENSG00000234336,0,0,0,0,0,0
ENSG00000234337,11,1,24,11,26,7
ENSG00000234338,0,4,1,0,5,4
ENSG00000234340,0,0,0,0,0,0
ENSG00000234345,0,2,0,8,3,0
ENSG00000234349,0,0,0,0,0,0
ENSG00000234350,9,12,1,0,2,2
ENSG00000234352,0,0,0,0,0,0
ENSG00000234353,0,0,0,0,0,0
ENSG00000234354,11,2,4,5,9,4
ENSG00000234355,0,0,0,0,0,0
ENSG00000234356,0,0,0,0,0,0
ENSG00000234358,0,0,1,0,0,0
ENSG00000234359,0,0,0,0,0,0
ENSG00000234360,0,0,0,0,0,0
ENSG00000234361,0,0,0,0,0,0
ENSG00000234362,0,0,0,0,0,0
ENSG00000234363,0,0,0,0,0,2
ENSG00000234367,0,0,0,0,0,0
ENSG00000234369,5,4,6,5,3,1
ENSG00000234371,0,0,2,0,0,7
ENSG00000234373,2,6,0,8,8,3
ENSG00000234376,0,0,0,0,0,0
ENSG00000234377,0,0,0,0,0,4
ENSG00000234378,0,0,0,0,0,0
ENSG00000234379,0,0,0,0,0,1
ENSG00000234380,2,0,8,1,2,10
ENSG00000234381,0,0,0,0,0,0
ENSG00000234382,1,2,0,0,0,0
ENSG00000234383,0,0,0,0,0,0
ENSG00000234384,0,0,0,0,0,0
ENSG00000234385,0,0,0,0,0,0
ENSG00000234386,0,0,0,0,0,0
ENSG00000234387,0,0,0,0,0,0
ENSG00000234388,0,0,0,0,0,0
ENSG00000234389,2,0,1,14,20,11
ENSG00000234390,11,2,2,7,0,7
ENSG00000234391,0,0,0,0,0,0
ENSG00000234393,7,8,10,6,15,20
ENSG00000234394,0,2,0,0,0,0
ENSG00000234396,0,0,0,0,0,5
ENSG00000234397,0,0,0,0,0,0
ENSG00000234398,0,0,0,0,0,0
ENSG00000234399,0,0,0,0,0,0
ENSG00000234402,1,0,0,0,0,0
ENSG00000234404,0,0,0,0,0,0
ENSG00000234405,1,6,0,0,0,0
ENSG00000234406,0,0,0,0,0,0
ENSG00000234409,11,20,34,54,83,78
ENSG00000234413,0,0,0,0,0,0
ENSG00000234414,0,0,0,0,0,0
ENSG00000234415,0,0,0,0,0,0
ENSG00000234418,1,0,1,0,0,0
ENSG00000234419,0,0,0,0,0,0
ENSG00000234420,392,500,351,710,883,935
ENSG00000234421,0,0,0,0,0,0
ENSG00000234422,0,0,0,0,0,0
ENSG00000234423,0,0,0,0,0,0
ENSG00000234424,0,0,0,0,0,0
ENSG00000234425,4,1,4,2,0,3
ENSG00000234426,0,0,0,0,0,0
ENSG00000234427,0,0,0,0,0,0
ENSG00000234428,0,3,0,0,1,0
ENSG00000234429,0,0,1,0,0,0
ENSG00000234431,0,0,0,0,0,0
ENSG00000234432,0,0,0,0,0,0
ENSG00000234435,0,0,0,0,0,0
ENSG00000234436,0,0,0,0,0,0
ENSG00000234438,0,0,0,1,0,0
ENSG00000234439,0,0,0,0,0,0
ENSG00000234441,0,0,0,0,0,0
ENSG00000234442,0,0,0,0,0,0
ENSG00000234444,324,391,380,450,541,498
ENSG00000234445,0,0,0,0,0,0
ENSG00000234446,0,0,0,0,0,0
ENSG00000234448,0,0,0,0,0,0
ENSG00000234450,6,4,4,4,0,1
ENSG00000234451,0,0,0,0,0,0
ENSG00000234452,0,0,0,0,0,0
ENSG00000234455,0,0,0,0,0,0
ENSG00000234456,0,1,0,5,0,0
ENSG00000234457,0,0,0,0,0,0
ENSG00000234458,0,0,0,0,0,0
ENSG00000234459,0,2,0,0,0,0
ENSG00000234460,0,0,0,0,0,0
ENSG00000234463,0,0,0,0,0,0
ENSG00000234464,0,0,0,0,0,0
ENSG00000234465,118,86,124,10,39,17
ENSG00000234466,0,0,0,0,0,0
ENSG00000234467,0,0,0,0,0,0
ENSG00000234469,0,0,0,0,0,0
ENSG00000234471,0,0,0,0,0,0
ENSG00000234473,1,1,5,0,3,0
ENSG00000234474,0,0,0,0,0,0
ENSG00000234476,3,2,0,0,3,1
ENSG00000234477,2,0,5,0,0,2
ENSG00000234478,0,8,2,16,2,6
ENSG00000234479,0,0,0,0,0,0
ENSG00000234480,0,0,0,0,0,0
ENSG00000234481,0,0,0,0,0,0
ENSG00000234484,0,2,1,4,0,5
ENSG00000234485,0,0,0,0,0,0
ENSG00000234488,0,0,0,1,0,0
ENSG00000234489,0,0,0,0,0,0
ENSG00000234491,0,0,0,0,0,0
ENSG00000234492,13,10,6,8,11,8
ENSG00000234493,0,0,0,0,0,0
ENSG00000234494,1,10,5,4,32,9
ENSG00000234496,0,0,0,0,0,0
ENSG00000234497,0,0,0,0,0,0
ENSG00000234498,33,30,32,26,18,9
ENSG00000234500,10,4,15,5,10,11
ENSG00000234502,0,0,0,0,0,0
ENSG00000234503,0,0,0,0,0,0
ENSG00000234504,0,0,0,0,0,0
ENSG00000234506,0,0,2,0,0,0
ENSG00000234509,0,1,3,1,0,0
ENSG00000234511,12,30,20,57,62,55
ENSG00000234512,0,0,0,0,0,0
ENSG00000234513,23,2,5,1,4,4
ENSG00000234515,4,3,12,3,4,14
ENSG00000234518,123,86,130,174,151,144
ENSG00000234519,0,0,0,0,0,0
ENSG00000234520,0,0,0,0,0,0
ENSG00000234521,0,0,0,0,0,0
ENSG00000234522,0,0,0,0,0,0
ENSG00000234523,0,0,0,0,0,0
ENSG00000234524,0,0,0,0,0,0
ENSG00000234527,0,0,0,0,0,0
ENSG00000234529,0,0,0,0,0,0
ENSG00000234534,0,0,0,0,4,0
ENSG00000234535,0,0,0,0,0,0
ENSG00000234537,2,2,5,0,2,0
ENSG00000234538,0,0,0,0,0,0
ENSG00000234540,0,0,0,0,0,0
ENSG00000234541,0,0,0,0,0,0
ENSG00000234542,0,0,0,0,0,0
ENSG00000234544,0,0,0,0,0,0
ENSG00000234545,764,759,519,844,820,709
ENSG00000234546,28,66,55,26,36,18
ENSG00000234548,0,0,0,0,0,0
ENSG00000234551,0,0,2,0,1,0
ENSG00000234553,0,0,0,0,0,0
ENSG00000234556,0,0,0,0,0,0
ENSG00000234557,0,0,0,0,0,0
ENSG00000234558,0,4,1,5,4,1
ENSG00000234559,0,0,0,0,0,0
ENSG00000234560,0,0,0,0,0,0
ENSG00000234562,0,0,0,0,0,0
ENSG00000234564,0,0,0,0,0,0
ENSG00000234565,0,0,0,0,0,0
ENSG00000234566,0,0,0,0,0,0
ENSG00000234567,0,0,0,0,0,0
ENSG00000234568,0,0,0,0,0,0
ENSG00000234569,0,0,0,0,0,0
ENSG00000234570,0,0,0,0,0,0
ENSG00000234571,0,0,0,0,0,0
ENSG00000234572,0,0,0,0,0,0
ENSG00000234573,0,0,0,0,0,0
ENSG00000234575,0,0,0,0,0,0
ENSG00000234576,0,0,0,0,0,0
ENSG00000234577,0,0,0,0,0,0
ENSG00000234578,0,0,0,0,0,0
ENSG00000234579,0,0,0,0,0,0
ENSG00000234580,0,0,0,0,0,0
ENSG00000234583,0,0,0,0,0,0
ENSG00000234584,0,1,0,1,0,0
ENSG00000234585,17,8,14,7,7,1
ENSG00000234586,0,0,0,0,0,0
ENSG00000234587,0,0,0,0,0,0
ENSG00000234588,0,0,0,0,0,0
ENSG00000234589,22,30,50,24,17,8
ENSG00000234590,0,0,0,0,0,0
ENSG00000234592,0,0,0,0,0,0
ENSG00000234593,0,0,0,0,0,0
ENSG00000234594,0,0,0,0,0,0
ENSG00000234595,0,0,0,0,0,0
ENSG00000234597,0,0,0,0,0,0
ENSG00000234601,0,0,0,0,0,0
ENSG00000234602,3,2,2,7,2,0
ENSG00000234604,0,0,0,4,0,1
ENSG00000234607,0,0,0,1,0,0
ENSG00000234608,1140,1050,934,476,525,412
ENSG00000234611,0,0,0,0,0,0
ENSG00000234612,0,0,0,0,0,0
ENSG00000234613,0,0,0,0,0,0
ENSG00000234614,53,71,89,73,91,96
ENSG00000234616,261,392,558,395,662,610
ENSG00000234617,6,0,0,7,26,9
ENSG00000234618,94,60,113,25,24,27
ENSG00000234619,0,0,0,0,0,0
ENSG00000234620,0,0,0,0,0,0
ENSG00000234622,0,8,0,0,0,1
ENSG00000234624,0,0,1,0,0,0
ENSG00000234625,0,0,0,0,0,0
ENSG00000234626,0,0,0,0,0,0
ENSG00000234627,0,0,0,0,0,0
ENSG00000234629,0,0,0,0,0,0
ENSG00000234630,0,8,7,1,1,17
ENSG00000234632,0,0,0,0,0,0
ENSG00000234634,0,0,0,0,0,0
ENSG00000234636,8,2,2,1,4,5
ENSG00000234637,0,0,0,0,0,0
ENSG00000234638,0,0,0,0,0,0
ENSG00000234639,0,0,0,0,0,0
ENSG00000234640,2,1,0,6,0,0
ENSG00000234644,0,0,0,0,0,0
ENSG00000234645,1,0,1,1,1,2
ENSG00000234646,0,0,0,0,0,0
ENSG00000234647,0,0,0,0,0,0
ENSG00000234648,1,7,16,12,16,11
ENSG00000234650,2,0,0,3,1,2
ENSG00000234652,0,0,0,0,0,0
ENSG00000234653,0,0,0,0,0,0
ENSG00000234655,0,0,0,0,0,0
ENSG00000234658,0,0,0,0,0,0
ENSG00000234660,0,0,0,0,0,0
ENSG00000234661,0,0,0,0,0,0
ENSG00000234663,406,446,313,290,314,305
ENSG00000234664,116,123,122,259,320,196
ENSG00000234665,10,3,4,8,6,5
ENSG00000234667,0,0,0,0,0,0
ENSG00000234670,0,0,0,0,0,0
ENSG00000234671,0,0,0,0,0,0
ENSG00000234675,0,0,0,0,0,0
ENSG00000234676,0,0,0,0,1,0
ENSG00000234677,0,0,0,0,0,0
ENSG00000234678,21,57,48,82,113,140
ENSG00000234680,0,0,0,0,0,0
ENSG00000234682,0,0,0,0,0,0
ENSG00000234683,0,0,0,0,0,0
ENSG00000234684,50,45,29,66,98,92
ENSG00000234685,0,0,0,0,0,0
ENSG00000234686,0,0,0,0,0,0
ENSG00000234688,0,0,0,0,0,0
ENSG00000234690,0,0,0,0,0,0
ENSG00000234692,0,0,0,0,0,0
ENSG00000234693,0,0,0,0,0,0
ENSG00000234694,41,37,51,5,8,7
ENSG00000234695,0,0,0,0,0,0
ENSG00000234696,0,0,0,0,0,0
ENSG00000234698,0,0,0,0,0,0
ENSG00000234699,24,20,12,2,17,18
ENSG00000234700,0,0,0,0,0,0
ENSG00000234701,0,0,0,0,0,0
ENSG00000234702,0,0,0,0,1,0
ENSG00000234703,3,9,0,1,1,0
ENSG00000234705,20,15,30,1,9,25
ENSG00000234706,0,0,0,0,0,0
ENSG00000234707,0,0,0,3,0,2
ENSG00000234709,1,3,4,6,2,3
ENSG00000234710,0,0,0,0,0,0
ENSG00000234711,0,0,0,0,0,0
ENSG00000234712,0,0,0,0,0,0
ENSG00000234713,0,0,0,0,0,0
ENSG00000234714,0,0,0,0,0,0
ENSG00000234715,0,0,0,0,0,0
ENSG00000234716,0,0,0,0,0,0
ENSG00000234717,0,0,0,0,0,0
ENSG00000234718,4,0,0,3,0,0
ENSG00000234719,17,14,15,10,18,13
ENSG00000234720,0,0,0,0,0,0
ENSG00000234721,0,0,0,0,0,0
ENSG00000234722,0,0,3,0,1,0
ENSG00000234723,0,0,0,0,0,0
ENSG00000234724,0,0,0,0,0,0
ENSG00000234726,0,0,0,0,0,0
ENSG00000234730,0,0,0,0,0,0
ENSG00000234731,0,0,0,0,0,0
ENSG00000234732,0,0,0,0,0,0
ENSG00000234735,0,0,0,0,0,0
ENSG00000234736,0,1,1,0,7,0
ENSG00000234737,0,5,0,0,0,0
ENSG00000234740,0,0,0,0,0,0
ENSG00000234741,4922,4630,4295,2489,2878,2537
ENSG00000234742,20,14,36,14,4,9
ENSG00000234743,4,4,12,21,22,6
ENSG00000234744,0,0,0,0,0,0
ENSG00000234745,135516,114920,125328,62112,83393,75211
ENSG00000234748,0,0,0,0,0,0
ENSG00000234749,0,0,0,0,0,0
ENSG00000234750,0,0,0,2,15,9
ENSG00000234751,0,0,0,0,2,0
ENSG00000234752,0,0,0,0,0,0
ENSG00000234753,0,0,2,0,3,4
ENSG00000234754,0,0,0,0,0,0
ENSG00000234756,1,0,0,3,0,0
ENSG00000234758,0,2,1,0,6,5
ENSG00000234761,0,0,0,0,0,0
ENSG00000234763,0,0,0,0,0,0
ENSG00000234764,0,0,0,0,0,0
ENSG00000234765,0,0,0,0,0,0
ENSG00000234766,0,0,0,0,0,0
ENSG00000234767,0,0,0,0,0,0
ENSG00000234768,0,0,0,0,0,0
ENSG00000234769,30,40,37,41,44,45
ENSG00000234770,0,0,0,0,0,0
ENSG00000234771,122,312,246,280,451,401
ENSG00000234772,0,7,1,0,5,1
ENSG00000234773,0,0,0,0,0,0
ENSG00000234775,0,0,0,0,0,0
ENSG00000234776,1,0,3,8,13,3
ENSG00000234777,0,0,0,0,0,0
ENSG00000234779,0,0,0,0,0,0
ENSG00000234780,0,0,0,0,0,0
ENSG00000234781,0,0,0,0,0,0
ENSG00000234782,23,20,34,21,26,16
ENSG00000234784,0,0,1,0,0,0
ENSG00000234785,2,4,18,7,7,2
ENSG00000234787,0,0,0,0,0,0
ENSG00000234788,4,4,0,1,7,1
ENSG00000234789,0,0,0,0,3,3
ENSG00000234790,0,0,0,0,0,0
ENSG00000234791,0,0,0,0,0,0
ENSG00000234792,0,0,0,0,0,0
ENSG00000234793,0,0,0,0,0,0
ENSG00000234795,0,0,0,0,0,0
ENSG00000234796,0,0,0,0,0,0
ENSG00000234797,384,339,403,217,142,154
ENSG00000234800,0,0,0,0,0,0
ENSG00000234801,1,1,3,3,4,6
ENSG00000234803,0,0,0,0,0,0
ENSG00000234805,0,0,0,0,0,0
ENSG00000234806,0,0,0,13,11,9
ENSG00000234807,11,6,17,9,6,11
ENSG00000234810,0,0,0,0,0,0
ENSG00000234811,0,0,0,0,0,0
ENSG00000234812,0,0,0,0,0,0
ENSG00000234813,0,0,0,0,0,0
ENSG00000234814,305,496,342,375,532,471
ENSG00000234816,1,0,0,2,0,0
ENSG00000234817,3,2,4,18,10,12
ENSG00000234818,3,0,1,8,6,3
ENSG00000234819,1,2,0,0,0,1
ENSG00000234821,0,0,0,0,0,0
ENSG00000234825,13,12,32,28,18,17
ENSG00000234826,0,0,0,0,0,0
ENSG00000234828,0,0,0,0,0,0
ENSG00000234829,0,0,0,0,0,0
ENSG00000234830,0,0,0,0,0,0
ENSG00000234832,2,6,12,1,1,11
ENSG00000234835,0,0,0,0,2,0
ENSG00000234837,0,0,0,0,0,0
ENSG00000234838,0,0,0,0,0,0
ENSG00000234839,0,0,0,0,0,0
ENSG00000234840,0,0,0,0,0,0
ENSG00000234841,0,0,8,0,0,7
ENSG00000234842,0,0,0,0,0,0
ENSG00000234844,0,0,0,0,1,0
ENSG00000234848,0,0,0,0,0,0
ENSG00000234850,0,0,0,0,0,0
ENSG00000234851,0,0,0,0,0,0
ENSG00000234853,0,0,0,0,0,0
ENSG00000234854,0,0,0,0,0,0
ENSG00000234855,0,0,0,0,0,0
ENSG00000234857,0,0,0,0,0,0
ENSG00000234859,0,0,0,0,0,0
ENSG00000234860,0,0,0,0,0,2
ENSG00000234861,0,0,0,0,0,0
ENSG00000234862,0,0,0,0,0,0
ENSG00000234863,0,0,0,0,0,0
ENSG00000234864,0,0,0,0,0,0
ENSG00000234865,1,1,0,0,0,0
ENSG00000234869,0,0,0,0,0,0
ENSG00000234872,0,0,0,0,0,0
ENSG00000234877,0,0,0,0,0,0
ENSG00000234878,0,0,0,0,0,0
ENSG00000234880,4,3,0,0,0,0
ENSG00000234881,0,0,0,0,0,0
ENSG00000234882,0,0,0,0,0,0
ENSG00000234883,1715,1500,985,1831,1598,1574
ENSG00000234884,7,8,5,0,3,2
ENSG00000234886,0,0,0,0,0,0
ENSG00000234888,0,0,0,0,0,0
ENSG00000234889,0,0,0,0,0,0
ENSG00000234890,0,0,0,0,0,0
ENSG00000234891,0,0,0,0,0,0
ENSG00000234892,0,0,0,0,0,0
ENSG00000234894,0,0,0,0,0,0
ENSG00000234895,0,0,0,0,0,0
ENSG00000234896,0,0,0,0,0,0
ENSG00000234898,0,0,0,0,0,0
ENSG00000234899,1,0,0,0,0,0
ENSG00000234900,0,0,0,0,0,0
ENSG00000234901,0,0,0,0,0,0
ENSG00000234902,0,1,0,4,0,1
ENSG00000234903,0,0,0,0,0,0
ENSG00000234906,0,0,0,0,0,0
ENSG00000234907,0,0,0,0,0,0
ENSG00000234910,0,0,0,0,0,0
ENSG00000234911,43,36,12,12,19,26
ENSG00000234912,325,412,325,195,280,218
ENSG00000234913,0,0,3,1,1,0
ENSG00000234915,0,0,0,0,0,0
ENSG00000234917,2,0,2,5,6,0
ENSG00000234918,0,0,0,0,0,0
ENSG00000234919,1,0,0,0,0,0
ENSG00000234921,0,0,0,0,0,0
ENSG00000234922,0,0,0,0,0,0
ENSG00000234925,2,2,9,6,23,34
ENSG00000234927,0,0,0,0,0,0
ENSG00000234928,0,0,0,0,0,0
ENSG00000234929,0,0,0,0,0,0
ENSG00000234931,0,0,0,0,0,0
ENSG00000234932,0,0,0,0,0,0
ENSG00000234933,0,0,0,0,0,0
ENSG00000234934,0,0,0,0,0,0
ENSG00000234936,24,14,22,5,10,2
ENSG00000234937,6,12,11,10,2,5
ENSG00000234938,0,0,0,0,0,0
ENSG00000234939,0,0,0,0,0,0
ENSG00000234940,0,0,0,0,0,0
ENSG00000234941,0,0,0,0,0,0
ENSG00000234942,0,0,0,0,0,0
ENSG00000234943,0,0,0,0,0,0
ENSG00000234944,0,0,0,0,0,0
ENSG00000234945,3,5,0,10,11,2
ENSG00000234946,3,0,0,0,0,0
ENSG00000234948,0,0,2,0,0,0
ENSG00000234949,0,0,0,0,0,0
ENSG00000234950,0,0,0,0,0,0
ENSG00000234952,0,0,0,0,0,0
ENSG00000234953,0,0,0,0,0,0
ENSG00000234956,149,131,135,10,16,13
ENSG00000234958,0,0,0,0,0,0
ENSG00000234961,0,0,0,0,0,0
ENSG00000234962,0,0,0,0,0,0
ENSG00000234964,27,17,14,25,20,18
ENSG00000234965,5,2,3,9,1,7
ENSG00000234967,0,0,0,0,0,0
ENSG00000234969,2,10,7,1,3,0
ENSG00000234973,0,0,0,0,0,0
ENSG00000234975,13,8,19,8,9,3
ENSG00000234977,0,0,0,0,0,0
ENSG00000234979,0,0,0,0,0,0
ENSG00000234981,0,4,4,7,4,1
ENSG00000234982,0,0,0,0,0,0
ENSG00000234983,0,0,0,0,0,0
ENSG00000234984,0,0,0,0,0,0
ENSG00000234985,0,0,0,0,0,0
ENSG00000234986,0,0,0,0,0,0
ENSG00000234988,1,0,0,0,0,0
ENSG00000234993,0,0,0,0,0,0
ENSG00000234995,0,0,0,0,0,0
ENSG00000234996,8,8,5,10,20,8
ENSG00000234997,2,0,4,2,0,2
ENSG00000234998,0,0,0,0,0,0
ENSG00000234999,0,0,4,0,2,1
ENSG00000235001,13,14,27,18,13,7
ENSG00000235002,0,0,0,0,0,0
ENSG00000235004,0,0,0,0,0,0
ENSG00000235005,0,0,0,0,0,0
ENSG00000235007,0,0,0,0,0,0
ENSG00000235008,0,0,0,1,0,0
ENSG00000235009,0,0,0,0,0,0
ENSG00000235010,0,0,0,0,0,0
ENSG00000235011,0,0,0,0,0,0
ENSG00000235012,0,0,0,0,0,0
ENSG00000235013,19,55,12,30,40,28
ENSG00000235014,0,0,0,0,0,0
ENSG00000235015,0,0,0,0,0,0
ENSG00000235016,102,114,128,132,170,177
ENSG00000235018,0,5,0,0,0,4
ENSG00000235020,0,0,0,0,0,0
ENSG00000235021,0,0,1,0,0,0
ENSG00000235023,0,0,0,0,0,0
ENSG00000235024,0,0,0,0,0,0
ENSG00000235026,0,0,0,0,0,0
ENSG00000235027,0,0,1,4,3,5
ENSG00000235028,1,0,0,0,0,0
ENSG00000235029,0,0,0,0,0,0
ENSG00000235032,0,0,0,0,0,0
ENSG00000235033,0,0,0,0,0,0
ENSG00000235034,63,29,77,3,10,7
ENSG00000235035,0,0,0,0,0,0
ENSG00000235036,2,8,5,10,8,19
ENSG00000235038,0,0,0,0,0,0
ENSG00000235039,0,0,0,0,0,0
ENSG00000235040,0,0,0,0,0,0
ENSG00000235042,0,0,0,0,0,0
ENSG00000235043,31,22,33,26,22,16
ENSG00000235044,3,1,3,0,1,2
ENSG00000235045,3,0,1,2,0,1
ENSG00000235047,0,0,0,0,0,0
ENSG00000235049,0,2,0,0,2,2
ENSG00000235050,0,0,0,0,0,0
ENSG00000235051,1,0,0,0,0,0
ENSG00000235052,3,0,0,0,0,2
ENSG00000235054,0,0,0,0,0,0
ENSG00000235055,0,0,0,0,0,0
ENSG00000235056,0,0,0,0,0,0
ENSG00000235058,0,0,0,0,0,0
ENSG00000235059,0,0,0,0,0,0
ENSG00000235060,0,0,0,0,0,0
ENSG00000235061,0,0,0,0,0,0
ENSG00000235062,0,0,1,0,2,0
ENSG00000235064,0,0,0,1,0,6
ENSG00000235065,21,8,36,4,2,5
ENSG00000235066,6,0,0,0,0,8
ENSG00000235069,0,0,0,0,0,0
ENSG00000235070,0,0,0,0,0,0
ENSG00000235071,0,0,0,0,0,0
ENSG00000235072,3,2,2,1,5,3
ENSG00000235076,0,0,0,0,0,0
ENSG00000235077,2,2,0,0,3,2
ENSG00000235078,1,7,0,1,1,0
ENSG00000235079,3,4,5,10,9,17
ENSG00000235080,0,0,0,1,0,0
ENSG00000235081,0,0,1,3,0,1
ENSG00000235082,2,2,6,19,4,12
ENSG00000235083,0,0,0,0,0,0
ENSG00000235084,10,12,19,22,16,8
ENSG00000235085,0,0,0,1,10,4
ENSG00000235086,0,0,0,0,0,0
ENSG00000235088,0,0,0,0,0,0
ENSG00000235089,0,0,0,0,0,0
